schema,table_name,index_name,indexdef,is_unique,is_primary,is_valid,is_ready,is_partial,has_expressions,key_atts,total_atts,constraint_owned,constraint_type,index_bytes,idx_scan,idx_tup_read,idx_tup_fetch,last_idx_scan
app,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON app.users USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,SeasonCode,SeasonCode_pkey,"CREATE UNIQUE INDEX ""SeasonCode_pkey"" ON plm.""SeasonCode"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,StandardizedGroup,StandardizedGroup_pkey,"CREATE UNIQUE INDEX ""StandardizedGroup_pkey"" ON plm.""StandardizedGroup"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,StandardizedProductElement,StandardizedProductElement_pkey,"CREATE UNIQUE INDEX ""StandardizedProductElement_pkey"" ON plm.""StandardizedProductElement"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,StandardizedProductType,StandardizedProduct_pkey,"CREATE UNIQUE INDEX ""StandardizedProduct_pkey"" ON plm.""StandardizedProductType"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,StandardizedVersion,StandardizedVersion_pkey,"CREATE UNIQUE INDEX ""StandardizedVersion_pkey"" ON plm.""StandardizedVersion"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,UDFComponent,UDFComponent_pkey,"CREATE UNIQUE INDEX ""UDFComponent_pkey"" ON plm.""UDFComponent"" USING btree (""UDFComponent_id"")",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,UDFElement,UDFElement_pkey,"CREATE UNIQUE INDEX ""UDFElement_pkey"" ON plm.""UDFElement"" USING btree (""UDFElement_id"")",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,UDFElementType,UDFElementType_pkey,"CREATE UNIQUE INDEX ""UDFElementType_pkey"" ON plm.""UDFElementType"" USING btree (""UDFElementType_id"")",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,UDFGroup,UDFGroup_pkey,"CREATE UNIQUE INDEX ""UDFGroup_pkey"" ON plm.""UDFGroup"" USING btree (""UDFGroup_id"")",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,UDFTable,UDFTable_pkey,"CREATE UNIQUE INDEX ""UDFTable_pkey"" ON plm.""UDFTable"" USING btree (""UDFTable_id"")",True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dam,factory_ext,factory_ext_pkey,CREATE UNIQUE INDEX factory_ext_pkey ON dam.factory_ext USING btree (factory_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
core,channel,channel_pkey,CREATE UNIQUE INDEX channel_pkey ON core.channel USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
core,channel,core_channel_code_unique,CREATE UNIQUE INDEX core_channel_code_unique ON core.channel USING btree (code),True,False,True,True,False,False,1,1,True,u,16384,0,0,0,
core,channel,core_channel_name_unique,CREATE UNIQUE INDEX core_channel_name_unique ON core.channel USING btree (name),True,False,True,True,False,False,1,1,True,u,16384,0,0,0,
core,customer_channel,customer_channel_pkey,"CREATE UNIQUE INDEX customer_channel_pkey ON core.customer_channel USING btree (customer_id, channel_id)",True,True,True,True,False,False,2,2,True,p,16384,3753,0,0,2026-09-03 09:49:58.413623-04
dflow,sample_shipment_line,sample_shipment_line_pkey,CREATE UNIQUE INDEX sample_shipment_line_pkey ON dflow.sample_shipment_line USING btree (shipment_line_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample_shipment_line,sample_shipment_line_sample_id_fk_idempotency_key_key,"CREATE UNIQUE INDEX sample_shipment_line_sample_id_fk_idempotency_key_key ON dflow.sample_shipment_line USING btree (sample_id_fk, idempotency_key)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_box,sample_box_pkey,CREATE UNIQUE INDEX sample_box_pkey ON dflow.sample_box USING btree (box_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_movement,sample_movement_pkey,CREATE UNIQUE INDEX sample_movement_pkey ON dflow.sample_movement USING btree (movement_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample_movement,sample_movement_sample_id_fk_idempotency_key_key,"CREATE UNIQUE INDEX sample_movement_sample_id_fk_idempotency_key_key ON dflow.sample_movement USING btree (sample_id_fk, idempotency_key)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_box,sample_box_pkey,CREATE UNIQUE INDEX sample_box_pkey ON dflow.sample_box USING btree (box_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_shipment_line,sample_shipment_line_pkey,CREATE UNIQUE INDEX sample_shipment_line_pkey ON dflow.sample_shipment_line USING btree (shipment_line_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_movement,sample_movement_pkey,CREATE UNIQUE INDEX sample_movement_pkey ON dflow.sample_movement USING btree (movement_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_movement,sample_movement_pkey,CREATE UNIQUE INDEX sample_movement_pkey ON dflow.sample_movement USING btree (movement_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_box,sample_box_pkey,CREATE UNIQUE INDEX sample_box_pkey ON dflow.sample_box USING btree (box_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
pim,stage,stage_pkey,CREATE UNIQUE INDEX stage_pkey ON pim.stage USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,6,6,0,2026-09-03 16:01:25.434665-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
dflow,sample_creation_batch,sample_creation_batch_pkey,CREATE UNIQUE INDEX sample_creation_batch_pkey ON dflow.sample_creation_batch USING btree (creation_batch_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample_creation_batch,sample_creation_batch_created_by_user_idempotency_key_key,"CREATE UNIQUE INDEX sample_creation_batch_created_by_user_idempotency_key_key ON dflow.sample_creation_batch USING btree (created_by_user, idempotency_key)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
plm,erp_licensor,erp_licensor_pkey,"CREATE UNIQUE INDEX erp_licensor_pkey ON plm.erp_licensor USING btree (company_code, division_code, mg_type_code, mg_code)",True,True,True,True,False,False,4,4,True,p,16384,0,0,0,
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,merch_group_header,plm_merch_group_header_semantic_key_uidx,"CREATE UNIQUE INDEX plm_merch_group_header_semantic_key_uidx ON plm.merch_group_header USING btree (company_code, division_code, mg_type_code, mg_type_desc)",True,False,True,True,False,False,4,4,True,f,16384,0,0,0,
plm,erp_property,erp_property_pkey,"CREATE UNIQUE INDEX erp_property_pkey ON plm.erp_property USING btree (company_code, division_code, mg_type_code, mg_code)",True,True,True,True,False,False,4,4,True,p,16384,0,0,0,
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,merch_group_header,plm_merch_group_header_semantic_key_uidx,"CREATE UNIQUE INDEX plm_merch_group_header_semantic_key_uidx ON plm.merch_group_header USING btree (company_code, division_code, mg_type_code, mg_type_desc)",True,False,True,True,False,False,4,4,True,f,16384,0,0,0,
pim,stage,stage_pipeline_code_key,"CREATE UNIQUE INDEX stage_pipeline_code_key ON pim.stage USING btree (pipeline, code) NULLS NOT DISTINCT",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
plm,pmt_property_capture_log,pmt_property_capture_log_pkey,"CREATE UNIQUE INDEX pmt_property_capture_log_pkey ON plm.pmt_property_capture_log USING btree (capture_id, property_source_id)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,taxonomy_resolution_review,taxonomy_resolution_review_pkey,CREATE UNIQUE INDEX taxonomy_resolution_review_pkey ON plm.taxonomy_resolution_review USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
pim,stage,stage_pkey,CREATE UNIQUE INDEX stage_pkey ON pim.stage USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,6,6,0,2026-09-03 16:01:25.434665-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
auth,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,40417,40499,40417,2026-09-04 17:22:29.369229-04
auth,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON auth.users USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,40417,40499,40417,2026-09-04 17:22:29.369229-04
plm,wb_capture,wb_capture_pkey,"CREATE UNIQUE INDEX wb_capture_pkey ON plm.wb_capture USING btree (capture_id, chunk_number)",True,True,True,True,False,False,2,2,True,f,16384,1,103,34,2026-08-29 21:39:34.004924-04
app,db_data_admin_feature_gate,db_data_admin_feature_gate_pkey,CREATE UNIQUE INDEX db_data_admin_feature_gate_pkey ON app.db_data_admin_feature_gate USING btree (feature),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,taxonomy_sync_alert,taxonomy_sync_alert_pkey,CREATE UNIQUE INDEX taxonomy_sync_alert_pkey ON plm.taxonomy_sync_alert USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,4,6,3,2026-09-04 16:55:12.9405-04
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,taxonomy_circuit_breaker,taxonomy_circuit_breaker_pkey,CREATE UNIQUE INDEX taxonomy_circuit_breaker_pkey ON plm.taxonomy_circuit_breaker USING btree (lane),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,taxonomy_sync_alert,taxonomy_sync_alert_pkey,CREATE UNIQUE INDEX taxonomy_sync_alert_pkey ON plm.taxonomy_sync_alert USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4,6,3,2026-09-04 16:55:12.9405-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
ingest,sync_run,sync_run_pkey,CREATE UNIQUE INDEX sync_run_pkey ON ingest.sync_run USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
crm,worker_delta_cursor,worker_delta_cursor_pkey,CREATE UNIQUE INDEX worker_delta_cursor_pkey ON crm.worker_delta_cursor USING btree (cursor_key),True,True,True,True,False,False,1,1,True,p,16384,5264,5264,5264,2026-09-04 17:30:05.048997-04
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
core,licensor_alias,licensor_alias_pkey,CREATE UNIQUE INDEX licensor_alias_pkey ON core.licensor_alias USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
temp_status_watch,status_change_log,status_change_log_pkey,CREATE UNIQUE INDEX status_change_log_pkey ON temp_status_watch.status_change_log USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,taxonomy_baseline_pin,taxonomy_baseline_pin_pkey,CREATE UNIQUE INDEX taxonomy_baseline_pin_pkey ON plm.taxonomy_baseline_pin USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,deployment_environment,deployment_environment_pkey,CREATE UNIQUE INDEX deployment_environment_pkey ON plm.deployment_environment USING btree (singleton),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,wb_capture,wb_capture_pkey,"CREATE UNIQUE INDEX wb_capture_pkey ON plm.wb_capture USING btree (capture_id, chunk_number)",True,True,True,True,False,False,2,2,True,f,16384,1,103,34,2026-08-29 21:39:34.004924-04
core,product_depth,product_depth_pkey,CREATE UNIQUE INDEX product_depth_pkey ON core.product_depth USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,121,121,121,2026-08-30 17:23:54.545636-04
core,product_depth_source_ref,product_depth_source_ref_pkey,CREATE UNIQUE INDEX product_depth_source_ref_pkey ON core.product_depth_source_ref USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
core,product_depth_source_ref,product_depth_source_ref_unique,"CREATE UNIQUE INDEX product_depth_source_ref_unique ON core.product_depth_source_ref USING btree (source_system, source_table, source_id)",True,False,True,True,False,False,3,3,True,u,16384,0,0,0,
core,product_depth,product_depth_pkey,CREATE UNIQUE INDEX product_depth_pkey ON core.product_depth USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,121,121,121,2026-08-30 17:23:54.545636-04
core,product_depth,product_depth_pkey,CREATE UNIQUE INDEX product_depth_pkey ON core.product_depth USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,121,121,121,2026-08-30 17:23:54.545636-04
plm,wb_franchise,wb_franchise_pkey,CREATE UNIQUE INDEX wb_franchise_pkey ON plm.wb_franchise USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_workflow,sample_workflow_pkey,CREATE UNIQUE INDEX sample_workflow_pkey ON dflow.sample_workflow USING btree (sample_workflow_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample_workflow,sample_workflow_sample_id_fk_key,CREATE UNIQUE INDEX sample_workflow_sample_id_fk_key ON dflow.sample_workflow USING btree (sample_id_fk),True,False,True,True,False,False,1,1,True,u,16384,0,0,0,
public,order_list_user_views,order_list_user_views_pkey,CREATE UNIQUE INDEX order_list_user_views_pkey ON public.order_list_user_views USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
public,order_list_user_views,order_list_user_views_user_name_unique,"CREATE UNIQUE INDEX order_list_user_views_user_name_unique ON public.order_list_user_views USING btree (user_id, view_name)",True,False,True,True,False,False,2,2,True,u,16384,4,3,0,2026-08-31 10:38:11.63434-04
dflow,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
dflow,sample_creation_batch,sample_creation_batch_pkey,CREATE UNIQUE INDEX sample_creation_batch_pkey ON dflow.sample_creation_batch USING btree (creation_batch_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,pmt_capture_expectation,pmt_capture_expectation_pkey,"CREATE UNIQUE INDEX pmt_capture_expectation_pkey ON plm.pmt_capture_expectation USING btree (capture_id, population)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,wb_capture,wb_capture_pkey,"CREATE UNIQUE INDEX wb_capture_pkey ON plm.wb_capture USING btree (capture_id, chunk_number)",True,True,True,True,False,False,2,2,True,f,16384,1,103,34,2026-08-29 21:39:34.004924-04
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_authorized_title,pmt_authorized_title_pkey,"CREATE UNIQUE INDEX pmt_authorized_title_pkey ON plm.pmt_authorized_title USING btree (capture_id, authorized_title_key)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,lucasfilm_dcp_crawl,lucasfilm_dcp_crawl_pkey,CREATE UNIQUE INDEX lucasfilm_dcp_crawl_pkey ON plm.lucasfilm_dcp_crawl USING btree (crawl_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_authorized_title,pmt_authorized_title_pkey,"CREATE UNIQUE INDEX pmt_authorized_title_pkey ON plm.pmt_authorized_title USING btree (capture_id, authorized_title_key)",True,True,True,True,False,False,2,2,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,lucasfilm_dcp_crawl_section,lucasfilm_dcp_crawl_section_pkey,CREATE UNIQUE INDEX lucasfilm_dcp_crawl_section_pkey ON plm.lucasfilm_dcp_crawl_section USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,lucasfilm_dcp_metadata_run,lucasfilm_dcp_metadata_run_pkey,CREATE UNIQUE INDEX lucasfilm_dcp_metadata_run_pkey ON plm.lucasfilm_dcp_metadata_run USING btree (metadata_run_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,lucasfilm_dcp_metadata_run,lucasfilm_dcp_metadata_run_pkey,CREATE UNIQUE INDEX lucasfilm_dcp_metadata_run_pkey ON plm.lucasfilm_dcp_metadata_run USING btree (metadata_run_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
core,licensor,licensor_pkey,CREATE UNIQUE INDEX licensor_pkey ON core.licensor USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,4314,4314,4314,2026-09-04 17:16:04.527943-04
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_relationship_anomaly,pmt_relationship_anomaly_pkey,"CREATE UNIQUE INDEX pmt_relationship_anomaly_pkey ON plm.pmt_relationship_anomaly USING btree (capture_id, anomaly_id)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_shrink_override,pmt_shrink_override_pkey,CREATE UNIQUE INDEX pmt_shrink_override_pkey ON plm.pmt_shrink_override USING btree (override_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
plm,pmt_shrink_override,pmt_shrink_override_unique,"CREATE UNIQUE INDEX pmt_shrink_override_unique ON plm.pmt_shrink_override USING btree (capture_id, population)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,pmt_capture,pmt_capture_pkey,CREATE UNIQUE INDEX pmt_capture_pkey ON plm.pmt_capture USING btree (capture_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,nbcu_capture,nbcu_capture_pkey,CREATE UNIQUE INDEX nbcu_capture_pkey ON plm.nbcu_capture USING btree (id),True,True,True,True,False,False,1,1,True,p,16384,20,20,20,2026-09-02 22:13:22.799009-04
plm,nbcu_capture,nbcu_capture_capture_key_key,CREATE UNIQUE INDEX nbcu_capture_capture_key_key ON plm.nbcu_capture USING btree (capture_key),True,False,True,True,False,False,1,1,True,u,16384,0,0,0,
plm,nbcu_scope,nbcu_scope_pkey,"CREATE UNIQUE INDEX nbcu_scope_pkey ON plm.nbcu_scope USING btree (capture_id, scope_key)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,nbcu_scope,nbcu_scope_href_uk,"CREATE UNIQUE INDEX nbcu_scope_href_uk ON plm.nbcu_scope USING btree (capture_id, scope_href)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
plm,nbcu_capture,nbcu_capture_pkey,CREATE UNIQUE INDEX nbcu_capture_pkey ON plm.nbcu_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,20,20,20,2026-09-02 22:13:22.799009-04
dflow,sample_path_revision,sample_path_revision_pkey,CREATE UNIQUE INDEX sample_path_revision_pkey ON dflow.sample_path_revision USING btree (sample_path_revision_id),True,True,True,True,False,False,1,1,True,p,16384,0,0,0,
dflow,sample_path_revision,sample_path_revision_sample_workflow_id_revision_key,"CREATE UNIQUE INDEX sample_path_revision_sample_workflow_id_revision_key ON dflow.sample_path_revision USING btree (sample_workflow_id, revision)",True,False,True,True,False,False,2,2,True,u,16384,20,32,20,2026-09-03 10:20:12.522154-04
dflow,sample_workflow,sample_workflow_pkey,CREATE UNIQUE INDEX sample_workflow_pkey ON dflow.sample_workflow USING btree (sample_workflow_id),True,True,True,True,False,False,1,1,True,f,16384,0,0,0,
plm,nbcu_capture,nbcu_capture_pkey,CREATE UNIQUE INDEX nbcu_capture_pkey ON plm.nbcu_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,20,20,20,2026-09-02 22:13:22.799009-04
plm,nbcu_ip_family,nbcu_ip_family_pkey,"CREATE UNIQUE INDEX nbcu_ip_family_pkey ON plm.nbcu_ip_family USING btree (capture_id, ip_family_key)",True,True,True,True,False,False,2,2,True,p,16384,0,0,0,
plm,nbcu_ip_family,nbcu_ip_family_label_uk,"CREATE UNIQUE INDEX nbcu_ip_family_label_uk ON plm.nbcu_ip_family USING btree (capture_id, ip_family_label)",True,False,True,True,False,False,2,2,True,u,16384,0,0,0,
plm,nbcu_capture,nbcu_capture_pkey,CREATE UNIQUE INDEX nbcu_capture_pkey ON plm.nbcu_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,16384,20,20,20,2026-09-02 22:13:22.799009-04
