Company,Division,Active,Item #,Item Desc,ShortItemNo,Display Desc,Season,MerchGroup01,MerchGroup02,MerchGroup03,MerchGroup04,MerchGroup05,MerchGroup06,MerchGroup07,MerchGroup08,CreatedTime,CreatedUser,Mod Time
EDGEHOME,CW001,Y,GFZ52VMAT03,"ATLA printed glass Aang with background character art panel linework green 15x20""",,ATLA prntd glss Aang w bckgnd 15x20,,B,G1,X1,52,VM,AT,,,8/14/2023,PA,8/14/2023
EDGEHOME,CW001,Y,GFZ52VMAT02,"ATLA printed glass Katara waterbending 15x20""",,ATLA prntd glss Katara watrbndg 15x20,,B,G1,X1,52,VM,AT,,,8/14/2023,PA,8/17/2023
EDGEHOME,CW001,Y,GFZ52VMAT01,"ATLA printed glass Aang in Avatar state with background character art panel linework 15x20""",,ATLA prntd glss Aang in avatar 15x20,,B,G1,X1,52,VM,AT,,,8/14/2023,PA,8/14/2023
EDGEHOME,CW001,Y,3FZ93VMAT03,"ATLA framed 3D lenticular Fire dragon by Fire Temple 13x19"" 289x442mm 1"" frame .5"" depth",,ATLA frmd 3d lntculr Fire drgon 13x19,,B,32,M2,93,VM,AT,,,8/14/2023,PA,8/22/2023
EDGEHOME,CW001,Y,3FZ93VMAT02,"ATLA framed 3D lenticular Katara waterbending with background Water Temple 13x19"" 289x442mm 1"" frame",,ATLA frmd 3d lntcr Katara watrbnd 13x19,,B,32,M2,93,VM,AT,,,8/14/2023,PA,8/22/2023
EDGEHOME,CW001,Y,3FZ93VMAT01,"ATLA framed 3D lenticular Aang in Avatar state with buildings background 13x19"" 289x442mm 1"" frame .",,ATLA framed 3d lntclr aang with buil 13x,,B,32,M2,93,VM,AT,,,8/14/2023,PA,8/22/2023
EDGEHOME,CW001,Y,RF162SESC02,"Sonic floating frame embossed paper prnt w foil Team Sonic on gameplay bkgrnd 16x20"" .25"" frame widt",,Sonic fltng frme embssd papr sonic 16x20,,B,,,62,SE,SR,,,8/10/2023,PA,12/7/2023
EDGEHOME,CW001,Y,RF162SWPT01,"Star Wars floating frame embossed paper prnt w foil Episode 4 photo collage 16x20"" .25"" frame width",,Star Wars fltng frme epi 4 photo col 16x,,B,,,62,SW,PT,,,8/10/2023,PA,12/7/2023
EDGEHOME,CW001,Y,RF162VMSB02,"Spongebob floating frame embossed paper prnt w foil Spongebob, Patrick, Gary w shades 16x20"" .25"" fr",,Spongbob fltng frm embssd 16x20,,B,,,62,VM,SB,,,8/10/2023,PA,12/7/2023
EDGEHOME,SP001,Y,MDSH7VMSB01,"Spongebob Squarepants MDF desktop phone stand Spongebob and Patrick in jellyfish fields 7"" high",,"Spngbob mdf dsktop spong patric 7"" high",,S,N1,M2,H7,VM,SB,,,8/10/2023,PA,8/10/2023
EDGEHOME,SP001,Y,MDSH7DYWP04,"Disney MDF desktop phone stand Winnie the Pooh it wasn't me with honey pots 7"" high",,"Dsny mdf dsktop phne winnie pooh 7""",,S,N1,M2,H7,DY,WP,,,8/10/2023,PA,1/9/2024
EDGEHOME,SP001,Y,MDSH7MVSP04,"Marvel MDF desktop phone stand Spider-man evergreen art with Spider-man face red 7"" high",,"Mrvl mdf dsktp phne spdrmn red 7"" high",,S,N1,M2,H7,MV,SP,,,8/10/2023,PA,10/2/2023
EDGEHOME,EH001,Y,8PU3E01,Generic Sports Style Stretched PU w. Screen-print 36x6”,,,,A,U1,A3,3E,,,,,8/10/2023,JSeguine,11/16/2023
EDGEHOME,CW001,Y,3FZ9331,Marvel MDF Plaque w. Holofoil and framed 3D Lenticular 13x19”,,,,B,32,M2,93,,,,,8/10/2023,JSeguine,8/22/2023
EDGEHOME,CW001,Y,VS16206,"Star Wars, Nickelodeon, and SEGA Canvas and Paper Print w. Foil 16x20”",,,,,,,62,,,,,8/10/2023,JSeguine,8/22/2023
EDGEHOME,CW001,Y,GFZ5252,"Star Wars, Marvel, and Disney printed Glass 15x20",,,,B,G1,X1,52,,,,,8/10/2023,JSeguine,8/10/2023
EDGEHOME,CW001,Y,3FZ9330,Disney asst. licenses and NASA framed 3D Lenticular 13x19”,,,,B,32,M2,93,,,,,8/10/2023,JSeguine,8/22/2023
EDGEHOME,CW001,Y,VSN2F16,"Generic Gaming Style, Disney, SEGA, and Marvel 4-Pack Multi Canvas set 24x24”",,,,,,,2F,,,,,8/10/2023,JSeguine,8/22/2023
EDGEHOME,CW001,Y,VSZ20DCVG01,"DC Comics canvas Joker and Villains police line up custom art 20x30""",,DC cnvs Villains lineup custom art 20x30,,A,A2,A2,20,DC,VG,,,8/8/2023,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSQ04WBPW01,"Power Puff Girls canvas w glitter Blossom, Bubbles, and Buttercup with Rainbow and Moon 10x14""",,PPG cnvs w glitr PPG grp rainbow 10x14,,A,A2,Q3,04,WB,PW,,,8/7/2023,SGhosh,4/10/2025
EDGEHOME,CW001,Y,PFX26DYLS01,"Disney molded shadowbox w/o glass Stitch with leaves STITCH 12x16""",,Dsny molded shdbx no glass Stitch 12x16,,B,,,26,DY,LS,,,8/4/2023,SGhosh,8/4/2023
EDGEHOME,EH001,Y,VFH84ESPR01,"Floater Framed High Gloss Canvas_The Moment You Give Up Kobe Bryant_18x24x1""",,Float Frm High Glss Cnvs_Moment Kobe,,A,A2,H1,84,,,,,8/3/2023,JChaffier,11/16/2023
EDGEHOME,EH001,Y,VFH84KSPR01,"Floater Framed High Gloss Canvas_Never Quit Michael Jordon_18x24x1""",,Float Frm High Glss Cnvs_Quit M Jordan,,A,A2,H1,84,,,,,8/3/2023,JChaffier,11/16/2023
EDGEHOME,EH001,Y,VFH84RSPR02,"Floater Framed High Gloss Canvas_The Key to Success Michael Jordon_18x24x1""",,Float Frm High Glss Cnv_Success M Jordan,,A,A2,H1,84,,,,,8/3/2023,JChaffier,11/16/2023
EDGEHOME,EH001,Y,VFH84RSPR01,"Floater Framed High Gloss Canvas_Limits Like Fears Michael Jordon_18x24x1""",,Float Frm High Glss Cnvs_Limits M Jordan,,A,A2,H1,84,,,,,8/3/2023,JChaffier,11/16/2023
EDGEHOME,CW001,Y,SQX62SESC02,"Sonic tin sign Modern Sonic triangle retro graphic on starry background 15x20""",,Sonic tin sign MS triangle w stars 15x20,,C,S3,M7,52,SE,SR,,,8/3/2023,SGhosh,8/31/2023
EDGEHOME,CW001,Y,VS1TVDYCR01,"Cars canvas w foil Lightning McQueen and Tow Mater Road Trip 12x30""",,Cars cnvs foil lnghntg n tow mater 12x30,,A,A2,11,TV,DY,CAR,,,8/3/2023,PA,12/7/2023
EDGEHOME,CW001,Y,GFZ21DYCR01,"Cars printed glass Lightning McQueen checkered layered graphic Let's Race 12x12""",,Cars rptnd glss lntng mcqnn chek 12x12,,B,G1,X1,21,DY,CAR,,,8/3/2023,PA,8/9/2023
EDGEHOME,CW001,Y,GFZ14DYCR01,"Cars printed glass Lightning McQueen and Tow Mater Ready for the Road 11x14""",,Cars prntd glss lightng mcqueen n 11x14,,B,G1,X1,14,DY,CAR,,,8/3/2023,PA,8/9/2023
EDGEHOME,CW001,Y,VS1TVVMSB01,"Spongebob canvas w foil Spongebob and Patrick Let's be weird together 12x30""",,Spongbob cnvs w foil n patrick 12x30,,A,A2,11,TV,VM,SB,,,8/3/2023,PA,12/7/2023
EDGEHOME,CW001,Y,GFQ21VMSB01,"Spongebob printed glass w glitter Spongebob and Patrick underwater Free Spirit 12x12""",,Spngbob prntd glss spngbob 12x12,,B,G1,Q4,21,VM,SB,,,8/3/2023,PA,8/11/2023
EDGEHOME,CW001,Y,GFQ14VMSB01,"Spongebob printed glass w glitter Spongebob group CELEBRATE text 11x14""",,Spngbob prntd glss spngbob clbrte 11x14,,B,G1,Q4,14,VM,SB,,,8/3/2023,PA,8/11/2023
EDGEHOME,CW001,Y,GFZ21VMSB01,"Spongebob printed glass Spongebob and Patrick in scene with rainbow 12x12""",,Spongbob prntd glss spngbob 12x12,,B,G1,X1,21,VM,SB,,,8/3/2023,PA,8/3/2023
EDGEHOME,CW001,Y,GFZ14VMSB01,"Spongebob printed glass Spongebob group Make Waves 11x14""",,Spongbb prntd glss spgbob 11x14,,B,G1,X1,14,VM,SB,,,8/3/2023,PA,8/9/2023
EDGEHOME,CW001,Y,3FZ93DYPN12,"Disney framed 3D lenticular image flip Princess Snow White film stills 13x19"" 289x442mm 1"" frame .5""",,Dsny frmd 3d lntclr snow white 13x19,,B,32,M2,93,DY,PN,,,8/3/2023,PA,8/22/2023
EDGEHOME,CW001,Y,3FZ93DYPN11,"Disney framed 3D lenticular image flip Princess Sleeping Beauty film stills 13x19"" 289x442mm 1"" fram",,Dsny frmd 3d lencutlr prcss slpng bea 13,,B,32,M2,93,DY,PN,,,8/3/2023,PA,8/22/2023
EDGEHOME,CW001,Y,3FZ93DYPN10,"Disney framed 3D lenticular image flip Princess Cinderella film stills 13x19"" 289x442mm 1"" frame .5""",,Dsny frmd 3d lnculr prncss cindr 13x19,,B,32,M2,93,DY,PN,,,8/3/2023,PA,8/22/2023
EDGEHOME,CW001,Y,3FZ93DYPN09,"Disney framed 3D lenticular image flip Princess Beauty and the Beast film stills 13x19"" 289x442mm 1""",,Dsny frmd 3d lntclr prncss beauty 13x19,,B,32,M2,93,DY,PN,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYPN08,"Disney framed 3D lenticular image flip Princess The Little Mermaid film stills 13x19"" 289x442mm 1"" f",,Dsny frmd 3d prncss little mermd 13x19,,B,32,M2,93,DY,PN,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP06,"Disney framed 3D lenticular image flip Winnie the Pooh cute art with editorial 13x19"" 289x442mm 1"" f",,Dsny frmd 3d lentculr pooh cute 13x19,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP05,"Disney framed 3D lenticular image flip Winnie the Pooh group dancing around 13x19"" 289x442mm 1"" fram",,Dsny frmd 3d lntculr winnie dancing 13x1,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP04,"Disney framed 3D lenticular image flip Winnie the Pooh and Tigger groups 13x19"" 289x442mm 1"" frame .",,Dsny frmd 3d ltnciulr imge pooh n ti 13x,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP03,"Disney framed 3D lenticular image flip Winnie the Pooh and Eeyore groups 13x19"" 289x442mm 1"" frame .",,Dsny frmd 3d lencitulr imge flip pooh 13,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP02,"Disney framed 3D lenticular image flip Winnie the Pooh groups Kindness is golden 13x19"" 289x442mm 1""",,Dsny frmd 3d lnticulr flip winnie 13x19,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYWP01,"Disney framed 3D lenticular image flip Winnie the Pooh groups balloon 13x19"" 289x442mm 1"" frame .5""",,Dsny frmd 3d lnticulr winnie the 13x19,,B,32,M2,93,DY,WP,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93WBRK05,"Rick and Morty framed 3D lenticular image flip Rick and Morty 3D heads 13x19"" 289x442mm 1"" frame .5""",,Rick n Morty frmd 3d lnticulr fick 13x19,,B,32,M2,93,WB,RK,,,8/3/2023,PA,8/28/2023
EDGEHOME,CW001,Y,3FZ93WBRK04,"Rick and Morty framed 3D lenticular image flip Council of Ricks 13x19"" 289x442mm 1"" frame .5"" depth",,Rick n Morty frmd 3d lntclr council 13x1,,B,32,M2,93,WB,RK,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93WBRK03,"Rick and Morty framed 3D lenticular image flip Rick versus a dragon 13x19"" 289x442mm 1"" frame .5"" de",,Rick n Morty frmd 3d lntclr rick vs 13x1,,B,32,M2,93,WB,RK,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93WBRK02,"Rick and Morty framed 3D lenticular image flip Rick and Morty spaceship 13x19"" 289x442mm 1"" frame .5",,Rick n Morty frmd 3d lnticulr rick 13x19,,B,32,M2,93,WB,RK,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93WBRK01,"Rick and Morty framed 3D lenticular image flip Pickle Rick with arms 13x19"" 289x442mm 1"" frame .5"" d",,Rick and Morty frmd 3d lntclr pckle 13x1,,B,32,M2,93,WB,RK,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYNX09,"Disney framed 3D lenticular image flip Nightmare BC film stills Santa Claus 13x19"" 289x442mm 1"" fram",,Dsny frmd 3d lenticulr NBX santa c 13x19,,B,32,M2,93,DY,NX,,,8/3/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYNX08,"Disney framed 3D lenticular image flip Nightmare BC film stills w vortex 13x19"" 289x442mm 1"" frame .",,Dsny frmd 3d ltnciulr NBX still 13x19,,B,32,M2,93,DY,NX,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DYNX07,"Disney framed 3D lenticular image flip Nightmare BC film stills w spiral hill 13x19"" 289x442mm 1"" fr",,Dsny frmd 3d lnticulr NBX film stil 13x1,,B,32,M2,93,DY,NX,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DCBM04,"DC Comics framed 3D lenticular image flip Batman chasing Joker high render art 13x19"" 289x442mm 1"" f",,DC Comics frmd 3d lntcl imge btmn 13x19,,B,32,M2,93,DC,BM,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DCBM03,"DC Comics framed 3D lenticular image flip Batman fighting Penguin Joker in Batcave 13x19"" 289x442mm",,DC Comics frmd 3d lenticulr btmn f,,B,32,M2,93,DC,BM,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93DCBM02,"DC Comics framed 3D lenticular image flip Batman vs Joker high render art 13x19"" 289x442mm 1"" frame",,DC comics frmd 3d btmn vs joker 13x19,,B,32,M2,93,DC,BM,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93SESC10,"Sonic framed 3D lenticular image flip Modern Sonic  infinity feet Game On 13x19"" 289x442mm 1"" frame",,Sonic frmd 3d lencitulr imge fli 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,8/31/2023
EDGEHOME,CW001,Y,3FZ93SESC09,"Sonic framed 3D lenticular image flip Modern Sonic Geomaze trend art 13x19"" 289x442mm 1"" frame .5"" d",,Sonic frmd 3d lencitulr flip snc 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,8/31/2023
EDGEHOME,CW001,Y,3FZ93SESC08,"Sonic framed 3D lenticular image flip Modern Sonic Comic collection covers 4 and 9 13x19"" 289x442mm",,Sonic frmd 3d ltnculr modrn sonic 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93SESC07,"Sonic framed 3D lenticular image flip Modern Sonic Comic collection covers 6 and 15 13x19"" 289x442mm",,Sonic frmd 3d lenticulr flip sonic 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93SESC06,"Sonic framed 3D lenticular image flip Sonic Forces game Modern Sonic vs Eggman 13x19"" 289x442mm 1"" f",,Sonic frmd 3d lenticulr imge sonic 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93SESC05,"Sonic framed 3D lenticular image flip Sonic Forces game Modern Sonic vs Shadow 13x19"" 289x442mm 1"" f",,Sonic frmd 3d lnticlr sonic frces 13x19,,B,32,M2,93,SE,SR,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP20,"Marvel framed 3D lenticular image flip Spider-man and Black Costume Spider-man 13x19"" 289x442mm 1"" f",,Mrvl frmd 3d lntclr spdrmn blck 13x19,,B,32,M2,93,MV,SP,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP19,"Marvel framed 3D lenticular image flip Spider-man and Ghost Spider high render 13x19"" 289x442mm 1"" f",,Mrvl frmd 3d lnticulr imge spdrmn g 13x1,,B,32,M2,93,MV,SP,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP18,"Marvel framed 3D lenticular image flip Spider-man vs Venom comic covers 13x19"" 289x442mm 1"" frame .5",,Mrvl frmd 3d lenticulr spdrmn vnm 13x19,,B,32,M2,93,MV,SP,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP17,"Marvel framed 3D lenticular image flip Spider-man gallery art vs Venom night city 13x19"" 289x442mm 1",,Mrvl frmd 3d lenticulr spdrmn venom 13x1,,B,32,M2,93,MV,SP,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP16,"Marvel framed 3D lenticular image flip Spider-man gallery art Spidey senses 13x19"" 289x442mm 1"" fram",,Mrvlfrmd 3d ltnculr spdrmn snses 13x19,,B,32,M2,93,MV,SP,,,8/2/2023,PA,9/25/2023
EDGEHOME,CW001,Y,3FZ93MVSP15,"Marvel framed 3D lenticular image flip Spider-man gallery art comic cover 13x19"" 289x442mm 1"" frame",,Mrvl frmd 3d ltnclr spdrmn covr 13x19,,B,32,M2,93,MV,SP,,,8/2/2023,PA,8/28/2023
EDGEHOME,EH001,Y,VSY4401,Generic Styles Canvas w/Paint Pot 11x14”,,,,A,A2,D2,44,,,,,8/2/2023,JSeguine,11/16/2023
EDGEHOME,CW001,Y,VSY1401,"Marvel, Disney asst. licenses, and SEGA Canvas w/paint Pot 11x14”",,,,,,,14,,,,,8/2/2023,JSeguine,10/7/2024
EDGEHOME,EH001,Y,VFZ1XWNN01,"Blank Artist Canvas_Single_Oval Canvas Frame_10x6""",,Blank Canvas_Sngl_Oval Canvas Frame_10x6,,A,A2,F4,1X,,,,,7/27/2023,JChaffier,11/16/2023
EDGEHOME,CW001,Y,M19301,Master SKU Description: SEGA and Marvel framed 3D Lenticular and MDF w. Holofoil 13x19”,,,,B,32,M2,93,,,,,7/26/2023,JParker,7/26/2023
EDGEHOME,SP001,Y,GTZ4DDY01,"Disney asst. Licenses Glass Block 3.8x3.7x1.25""",,,,,,,4D,DY,,,,7/26/2023,JParker,7/22/2025
EDGEHOME,CW001,Y,GTZ3D01,"Disney, Marvel, SEGA, and Warner Brothers Glass Tabletop Block 3x3.1.5""",,,,,,,3D,,,,,7/26/2023,JParker,1/30/2024
EDGEHOME,SP001,Y,MTP5706,"Disney asst. Licenses and Marvel MDF Block Perpetual Calendar 4.33x7""",,,,,,,57,,,,,7/26/2023,JParker,7/22/2025
EDGEHOME,SP001,Y,MDD3A07,"Disney asst. Licenses and Marvel MDF Pencil Cup 3x4""",,,,S,P2,M2,3A,,,,,7/26/2023,JParker,4/30/2024
EDGEHOME,CW001,Y,BBP02,"Disney asst. Licenses and Marvel Greyboard Book Storage  8.5""x12"" x3.25""",,,,,,,,,,,,7/26/2023,JParker,7/27/2023
EDGEHOME,SP001,Y,BBPDY01,"Disney asst. Licenses Greyboard Book Storage  8.5""x12"" x3.25""",,,,,,,,DY,,,,7/26/2023,JParker,7/22/2025
EDGEHOME,SP001,Y,MDD3AMVSP04,"Marvel MDF pencil cup Spider-man panel art The Amazing Spider-man with logo 3x4""",MDD3A06,Mrvl MDF pencul cup spdrmn panel 3x4,,S,P2,M2,3A,MV,SP,,,7/26/2023,PA,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVSP03,"Marvel MDF pencil cup Spider-man McFarlane comic book panels 3x4""",MDD3A05,Mrvl mdf pencil cp spdrmn Mcfarlne 3x4,,S,P2,M2,3A,MV,SP,,,7/26/2023,PA,11/6/2024
EDGEHOME,SP001,Y,GTZ4DDYWP01,"Disney block with print Winnie the Pooh group better together 3.8x3.8"" x1.25""",,Dsny blck with print Winnie th pooh 3.8x,,F,A1,M1,4D,DY,WP,,,7/26/2023,PA,7/22/2025
EDGEHOME,SP001,Y,GTZ4DDYLS01,"Disney block with print Stitch blogger art You are magical 3.8x3.8"" x1.25""",,Dsny blck with print Stitch bloggr 3.8x3,,F,A1,M1,4D,DY,LS,,,7/26/2023,PA,7/22/2025
EDGEHOME,CW001,Y,GTZ3DDYWP02,"Disney block tabletop décor Winnie the Pooh honey comb with editorial 3x3"" x1.5""",,Dsny blck tbltop decor Winnie pooh 3x3,,F,A1,M1,3D,DY,WP,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DWBTL01,"Ted Lasso block tabletop décor AFC Richmond crest on yellow 3x3"" x1.5""",,Ted Lasso blck tbltop decor afc 3x3,,F,A1,M1,3D,WB,TL,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DSESC01,"Sonic block tabletop décor Modern Sonic and Tails World Champions racing graphic 3x3"" x1.5""",,Sonic blck tabltop decor Mdrn Sonic 3x3,,F,A1,M1,3D,SE,SR,,,7/26/2023,PA,8/31/2023
EDGEHOME,CW001,Y,GTZ3DMVSP01,"Marvel block tabletop décor Spider-man gallery art with SPIDER-MAN text 3x3"" x1.5""",,Mrvl blck tbltop decor spdrmn 3x3,,F,A1,M1,3D,MV,SP,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DDYLS02,"Disney block tabletop décor Stitch blogger art on wavy background blue 3x3"" x1.5""",,Dsny blck tbltop dcor stitch art 3x3,,F,A1,M1,3D,DY,LS,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DDYLS01,"Disney block tabletop décor Stitch sitting on elbows sketched art 3x3"" x1.5""",,Dsny block tbltop dcr Stitch sitt 3x3,,F,A1,M1,3D,DY,LS,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DDYNX01,"Disney block tabletop décor Nightmare BC Jack and Sally on spiral hill silhouettes 3x3"" x1.5""",,Dsny blk tablt NBX jck n sally on sp 3x3,,F,A1,M1,3D,DY,NX,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,GTZ3DDYWP01,"Disney block tabletop décor Winnie the Pooh and Piglet definition of love 3x3"" x1.5""",,Dsny blck tbltop dcr Winne Pooh 3x3,,F,A1,M1,3D,DY,WP,,,7/26/2023,PA,8/4/2023
EDGEHOME,CW001,Y,PFX2520,"Disney asst. licenses, SEGA, and Marvel molded Shadowbox 12.5x15.5""",,,,,,,25,,,,,7/25/2023,JSeguine,2/9/2024
EDGEHOME,EH001,Y,GF2001,"Generic Style Glass Shadowbox w.Foil 30x20""",,,,B,G1,X1,20,,,,,7/25/2023,JSeguine,1/30/2024
EDGEHOME,CW001,Y,VZ2A01,"Disney, SEGA, Marvel, and Generic Gaming Style 14x28""",,,,,,,2A,,,,,7/25/2023,JSeguine,1/31/2024
EDGEHOME,CW001,Y,VS2H03,"Marvel, Disney asst. licenses, and SEGA canvas w. Foil 8x20""",,,,,,,2H,,,,,7/25/2023,JSeguine,1/31/2024
EDGEHOME,CW001,Y,GFZ5251,"Disney, Star Wars, Marvel, and SEGA printed glass 15x20""",,,,B,G1,X1,52,,,,,7/25/2023,JSeguine,2/9/2024
EDGEHOME,CW001,Y,RFZ3702,"Marvel, Disney, and SEGA framed matted print under Glass 13x17""",,,,,,,37,,,,,7/25/2023,JSeguine,7/25/2023
EDGEHOME,CW001,Y,FBX5506,"Marvel, SEGA, and Disney molded foam 15x15""",,,,,,,55,,,,,7/25/2023,JSeguine,1/30/2024
EDGEHOME,CW001,Y,3FZ2714,"Marvel and SEGA 3D lenticular 23x31""",,,,B,32,M2,27,,,,,7/25/2023,JSeguine,2/9/2024
EDGEHOME,CW001,Y,MBZ9311,"Disney asst. licenses, SEGA, and Marvel MDF Box 13x19""",,,,,,,93,,,,,7/25/2023,JSeguine,2/12/2024
EDGEHOME,CW001,Y,GFZ8003,"Disney ass. Licenses, SEGA, and Marvel printed Glass 8x10""",,,,,,,80,,,,,7/25/2023,JSeguine,7/25/2023
EDGEHOME,CW001,Y,3FZ9329,"SEGA and Marvel framed 3D Lenitcular 13X19""",,,,,,,93,,,,,7/25/2023,JSeguine,2/9/2024
EDGEHOME,CW001,Y,3FZ1743,"DC, Marvel, and Star Wars framed 3D Lenticular 13x19""",,,,B,32,M2,17,,,,,7/25/2023,JSeguine,2/9/2024
EDGEHOME,CW001,Y,GFZ52SESC03,"Sonic printed glass Modern Sonic triangle graphic SONIC 15x20""",,Sonic prnt glss Sonic triangle grc 15x20,,B,G1,X1,52,SE,SR,,,7/24/2023,SGhosh,10/2/2023
EDGEHOME,CW001,Y,VSZ63VMAT01,"Avatar the Last Airbender canvas Aang with quote and element symbols 6x36""",,ATLA cnvs Aang w quote elements 6x36,,A,A2,A2,63,VM,AT,,,7/24/2023,SGhosh,8/22/2023
EDGEHOME,EH001,Y,GFZ20KSEN02,"Framed Art Under Glass with Paper Wrapped Frame_Ambition Definintion Black & White_30x20x1.2""",GFZ20EN02,Framed Art Glass_Ambition Definintion Bl,,B,32,S4,20,,,,,7/24/2023,JChaffier,11/13/2024
EDGEHOME,EH001,Y,GFZ20KVHC01,"Framed Art Under Glass with Paper Wrapped Frame_Mediocrity Blends In Car_30x20x1.2""",GFZ20HC01,Framed Art Glass_Mediocrity Blends In Ca,,B,32,S4,20,,,,,7/24/2023,JChaffier,11/13/2024
EDGEHOME,SP001,Y,BBP70SESC01,"Sonic greyboard faux book storage Classic Sonic 7x10"" x2.5""",,Sonic grybrd fauxbook Classic Sonic 7x10,,P,B2,G2,70,SE,SC,,,7/24/2023,DSmith,4/30/2024
EDGEHOME,SP001,Y,BBP92SESC01,"Sonic greyboard faux book storage Classic Sonic 8.5""x12"" x3.25""",,Sonic grybrdfauxbook ClassicSonic 8.5x12,,P,B2,G2,92,SE,SC,,,7/24/2023,DSmith,4/30/2024
EDGEHOME,SP001,Y,BBP92DYMM02,"Disney greyboard faux book storage Mickey full color character art on beige 8.5""x12"" x3.25""",,Disney grybrd fauxbook MickeyM 8.5x12,,P,B2,G2,92,DY,MM,,,7/24/2023,DSmith,10/21/2024
EDGEHOME,SP001,Y,BBP70DYNX02,"Disney greyboard faux book storage Nightmare BC Jack and Sally Tarot cards 7x10"" x2.5""",BBP7004,Disney grybrd faux book NghtmareBC 7x10,,P,B2,G2,70,DY,NX,,,7/24/2023,DSmith,10/21/2024
EDGEHOME,SP001,Y,BBP92DYNX01,"Disney greyboard faux book storage Nightmare BC 8.5""x12"" x3.25""",,Disney grybrd fauxbook NghtmareBC 8.5x12,,P,B2,G2,92,DY,NX,,,7/24/2023,DSmith,4/30/2024
EDGEHOME,SP001,Y,BBP70DYLS01,"Disney greyboard faux book storage Stitch on blush pink You are magical 7x10"" x2.5""",BP7LS01,Disney greyboard faux book Stitch 7x10,,P,B2,G2,70,DY,LS,,,7/24/2023,DSmith,10/21/2024
EDGEHOME,SP001,Y,BBP92DYLS01,"Disney greyboard faux book storage Stitch blogger art Brave and wild as the sea 8.5""x12"" x3.25""",BBP9201,Disney greyboard faux book Stitch 8.5x12,,P,B2,G2,92,DY,LS,,,7/24/2023,DSmith,10/21/2024
EDGEHOME,CW001,Y,VSZ2AMVSP02,"Marvel canvas Spider-man evergreen group swinging through city 14x28""",,Marvel cnvs SpdrMn grp swinging 14x28,,A,A2,A2,2A,MV,SP,,,7/24/2023,DSmith,8/22/2023
EDGEHOME,CW001,Y,VSS2HSESC01,"Sonic canvas with gel coat Classic Sonic and Tailes flying graphic SONIC and TAILS 8x20""",,Sonic cnvs gel Classic Sonic Tails 8x20,,A,A2,P1,2H,SE,SC,,,7/24/2023,DSmith,8/31/2023
