"entity_type","composite_key","mg_code","source_name","canonical_id","canonical_code","canonical_name","match_evidence","status"
"licensor","EDGEHOME/CW001/05/1P","1P","TOEI - ONE PIECE","f39fe07e-e438-46b2-9e17-fb711358e790","1P","TOEI - ONE PIECE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/AA","AA","AARDMAN ANIMATIONS","e90c3124-e66d-404f-b777-0dae9a5ee4f3","AA","AARDMAN ANIMATIONS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/CB","CB","CARE BEARS","b96edc00-9261-46ec-af93-9de0f5b88d48","CB","CARE BEARS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/CC","CC","COCA COLA","c70e095c-2baf-404e-a2a3-c198a259a3e6","CC","COCA COLA","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/DC","DC","DC","33962356-f1f9-4226-b3ef-00154e5b7d56","DC","DC","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/DY","DY","DISNEY","7d141a6f-e229-46a2-b3f5-0ba0c97dd820","DY","DISNEY","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/HP","HP","HARRY POTTER","ea61e3bb-37f2-4cef-a6f4-8aa314ea131f","HP","HARRY POTTER","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/MV","MV","MARVEL","f143c083-2dfd-48b9-ac9b-43d2290a4e4c","MV","MARVEL","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/NB","NB","NBC","154bf54b-6f7d-4999-b0fb-c2828b12b56a","NB","NBC","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/PN","PN","PEANUTS WORLDWIDE","afff41a6-df31-4a9a-aea5-b919d1daff54","PN","PEANUTS WORLDWIDE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/PP","PP","PAW PATROL","a03fff4b-65f4-4fd6-98ad-c9db3216b140","PP","PAW PATROL","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/SE","SE","SEGA","e5f1686c-700c-42f6-bbc6-98aaa9ce1634","SE","SEGA","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/SM","SM","SESAME STREET","1619ecdc-a0ad-4d1e-b8f2-7ea2aa1184fb","SM","SESAME STREET","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/SS","SS","STRAWBERRY SHORTCAKE","4dba7d87-54ed-4dee-894b-570326953d92","SS","STRAWBERRY SHORTCAKE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/SW","SW","STAR WARS","14f2902d-42de-4820-83c5-e4f359a6e0d6","SW","STAR WARS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/VM","VM","VIACOM MULTI","5f951f5e-aaee-4add-bb51-fea888951405","VM","VIACOM MULTI","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/WB","WB","WARNER BROS","88313675-0089-4072-87be-5b989df8a3fc","WB","WARNER BROS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/WW","WW","WWE","7575d1db-dbee-4336-84a9-aa378f05f105","WW","WWE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/CW001/05/ZZ","ZZ","DTR - NO LICENSE","80276015-a751-4438-8c25-759c8dd005b2","ZZ","DTR - NO LICENSE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/1P","1P","TOEI - ONE PIECE","f39fe07e-e438-46b2-9e17-fb711358e790","1P","TOEI - ONE PIECE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/AA","AA","AARDMAN ANIMATIONS","e90c3124-e66d-404f-b777-0dae9a5ee4f3","AA","AARDMAN ANIMATIONS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/CB","CB","CARE BEARS","b96edc00-9261-46ec-af93-9de0f5b88d48","CB","CARE BEARS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/CC","CC","COCA COLA","c70e095c-2baf-404e-a2a3-c198a259a3e6","CC","COCA COLA","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/DC","DC","DC","33962356-f1f9-4226-b3ef-00154e5b7d56","DC","DC","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/DY","DY","DISNEY","7d141a6f-e229-46a2-b3f5-0ba0c97dd820","DY","DISNEY","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/HP","HP","HARRY POTTER","ea61e3bb-37f2-4cef-a6f4-8aa314ea131f","HP","HARRY POTTER","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/MV","MV","MARVEL","f143c083-2dfd-48b9-ac9b-43d2290a4e4c","MV","MARVEL","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/NB","NB","NBC","154bf54b-6f7d-4999-b0fb-c2828b12b56a","NB","NBC","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/PN","PN","PEANUTS WORLDWIDE","afff41a6-df31-4a9a-aea5-b919d1daff54","PN","PEANUTS WORLDWIDE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/PP","PP","PAW PATROL","a03fff4b-65f4-4fd6-98ad-c9db3216b140","PP","PAW PATROL","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/SE","SE","SEGA","e5f1686c-700c-42f6-bbc6-98aaa9ce1634","SE","SEGA","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/SM","SM","SESAME STREET","1619ecdc-a0ad-4d1e-b8f2-7ea2aa1184fb","SM","SESAME STREET","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/SS","SS","STRAWBERRY SHORTCAKE","4dba7d87-54ed-4dee-894b-570326953d92","SS","STRAWBERRY SHORTCAKE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/SW","SW","STAR WARS","14f2902d-42de-4820-83c5-e4f359a6e0d6","SW","STAR WARS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/VM","VM","VIACOM MULTI","5f951f5e-aaee-4add-bb51-fea888951405","VM","VIACOM MULTI","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/WB","WB","WARNER BROS","88313675-0089-4072-87be-5b989df8a3fc","WB","WARNER BROS","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/WW","WW","WWE","7575d1db-dbee-4336-84a9-aa378f05f105","WW","WWE","code and normalized name agree","proposed_pending_human_approval"
"licensor","EDGEHOME/SP001/05/ZZ","ZZ","DTR - NO LICENSE","80276015-a751-4438-8c25-759c8dd005b2","ZZ","DTR - NO LICENSE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/1P","1P","ONE PIECE GENERAL ART","93a0ef47-f736-4176-9085-8c85858dc0f8","1P","ONE PIECE GENERAL ART","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/3P","3P","C3PO","1112ba31-356d-4cae-9883-cb1b32a5f57b","3P","C3PO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/A4","A4","ANNABELLE 2014","b4f84a15-e844-4483-8852-dca8d9c8a04e","A4","ANNABELLE 2014","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/A7","A7","ANNABELLE: CREATION 2017","73bb29f4-db28-4074-8d7f-3fd6e943ec6b","A7","ANNABELLE: CREATION 2017","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/A9","A9","ANNABELLE COMES HOME 2019","7d398a00-0bb6-45ca-97f1-ea81c978bc4b","A9","ANNABELLE COMES HOME 2019","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AB","AB","AB","4a9af8b7-1106-45fd-b259-7116c9e423b2","AB","AB","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AD","AD","ALADDIN","dd952916-072b-4dfb-a536-66bf25f237ae","AD","ALADDIN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AQ","AQ","AQUAMAN","7536e022-4b0c-4975-9ceb-203e4ac428e6","AQ","AQUAMAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AT","AT","AVATAR THE LAST AIRBENDER","23315dd3-f6a7-41b7-bdbb-ac013dd54165","AT","AVATAR THE LAST AIRBENDER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AV","AV","AVENGERS GROUP","2be6ea98-3bb8-452a-bcc6-30d51b8beea8","AV","AVENGERS GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/AW","AW","ALICE IN WONDERLAND","2a51343c-6ed0-4c8f-9f1a-d193d4a6a573","AW","ALICE IN WONDERLAND","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/B8","B8","BB-8","430cffbf-52d7-4b25-be9d-8e34824cf549","B8","BB-8","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BA","BA","BATWHEELS","3083bfc5-3c2c-463b-b91c-ee95e3fa415c","BA","BATWHEELS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BF","BF","BOBA FETT","273bcc6b-33f7-4256-95e3-862321ec3968","BF","BOBA FETT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BG","BG","BATGIRL","130d10fb-d0ff-4d67-84ff-245f0b0b0c43","BG","BATGIRL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BJ","BJ","BEETLEJUICE","4e41dcdf-a2cb-4ddd-ad03-f447ab73615a","BJ","BEETLEJUICE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BK","BK","BIG LEBOWSKI","8140b36b-82d2-4289-b56f-d2cdfbcd1905","BK","BIG LEBOWSKI","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BM","BM","BATMAN","3559b3bc-6081-453a-b7de-abccd75e744e","BM","BATMAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BN","BN","OBI WAN","a35ae775-a860-4e51-8429-762c621d07cb","BN","OBI WAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BP","BP","BLACK PANTHER","98715b87-13e4-4d8c-aa40-d55fe0fe04f1","BP","BLACK PANTHER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BR","BR","BOARDERLANDS","b1af49a8-0ac6-4655-9961-1ed5db92f24b","BR","BOARDERLANDS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BTF","BTF","BACK TO THE FUTURE","9db1ae70-8bdb-40a3-a8a8-66e54b1edced","BTF","BACK TO THE FUTURE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BU","BU","BUGS LIFE","9d8aae5e-7603-4360-9fed-9e2746ec271c","BU","BUGS LIFE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BW","BW","BLACK WIDOW","02d3ac0a-ad97-4d5a-853a-8ab6979a6572","BW","BLACK WIDOW","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/BZ","BZ","BLAZE","38dfe7a2-9bd3-4e93-a9f2-837038a43707","BZ","BLAZE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/C1","C1","THE CONJURING 3: THE DEVIL MADE ME DO IT","3f0cef0d-488b-4cc3-ab72-0cf273b2c1c8","C1","THE CONJURING 3: THE DEVIL MADE ME DO IT","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/C3","C3","THE CONJURING 2013","773831f5-6395-4734-9633-69a1fb300725","C3","THE CONJURING 2013","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/C6","C6","THE CONJURING 2 2016","dc025c07-afd4-44b3-b810-9cc35b1fc280","C6","THE CONJURING 2 2016","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CA","CA","CAPTAIN AMERICA","1b9e853e-8bda-4980-8f29-9aeb8c5e41b5","CA","CAPTAIN AMERICA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CAR","CAR","CARS","af20b0b0-d5e1-4741-b2bc-890fd7938954","CAR","CARS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CB","CB","CHEWBACCA","ecb029e9-4ef0-4df0-b79e-648cd26df955","CB","CHEWBACCA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CBB","CBB","CARE BEARS BABY","acd50d6e-3d57-465f-b45e-0196d56ddee6","CBB","CARE BEARS BABY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CBC","CBC","CARE BEARS CLASSIC","fa36cdfc-7f83-43a0-bc8d-f4b8e5cf345c","CBC","CARE BEARS CLASSIC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CBU","CBU","CARE BEARS UNLOCK THE MAGIC","9c49776d-0338-40df-b2e1-8efae10d5322","CBU","CARE BEARS UNLOCK THE MAGIC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CC","CC","COCO","5c03fc46-5a02-4da1-bcac-8969e74bbd8f","CC","COCO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CCC","CCC","COCA COLA","122a01c7-010f-4eac-bc5c-1e70a451b8ae","CCC","COCA COLA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CCZ","CCZ","COCA COLA ZERO","c8ee8ddc-25c2-4835-a3dd-fc5fac4c962b","CCZ","COCA COLA ZERO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CD","CD","CORPSE BRIDE","01e61839-32ad-4eaf-b9e4-14b97cbd86b1","CD","CORPSE BRIDE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CDC","CDC","DIET COKE","f8d43f7d-3e49-402e-8fa4-09638bd56c69","CDC","DIET COKE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CE","CE","CHEECH & CHONG","9e7ff2c4-4986-48ac-a68c-05bb5f6a647b","CE","CHEECH & CHONG","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CG","CG","CURIOUS GEORGE","6bb79348-9704-4fba-94e5-48bdef01c3ad","CG","CURIOUS GEORGE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CH","CH","CHASE","93d67ea4-e07b-4142-85b1-96de603637d5","CH","CHASE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CK","CK","CHUCKY","41fef4a7-4cd8-43ab-949f-fb19747fd328","CK","CHUCKY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CKC","CKC","COKE","4ef79bdc-7766-4d12-9c4b-3a2ac45f1b4a","CKC","COKE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CM","CM","CAPTAIN MARVEL","ceeec50b-3b5a-4ea4-9f0f-81640908f939","CM","CAPTAIN MARVEL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CP","CP","CLASSIC PROPERTIES","635488f5-c9ea-4e71-ac06-d844b0e5f2cf","CP","CLASSIC PROPERTIES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CR","CR","CREATURE","8369d2ed-c8eb-4372-92af-fc0a20754307","CR","CREATURE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/CS","CS","A CHRISTMAS STORY","1c75f413-582a-4ea0-87a1-3f5f3027c1ac","CS","A CHRISTMAS STORY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DA","DA","DORA","3e49f5e2-394e-4433-b485-5f5c2066571f","DA","DORA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DB","DB","DRESSAROSA","489f0d03-bf7b-4ff2-8e4d-6c42f63bd412","DB","DRESSAROSA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DC","DC","DC ASSORTED STYLES","d0d45071-f703-4e96-84ff-8fac7bd0c92d","DC","DC ASSORTED STYLES","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DD","DD","DUMBLEDORE","c65af677-b1bc-4410-8761-8a6c843edd19","DD","DUMBLEDORE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DE","DE","DESTINATIONS","a91558d9-284a-49f8-b016-5011837e99d3","DE","DESTINATIONS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DH","DH","DEATHLY HOLLOWS","a265ad05-0b9e-4cc7-8cb4-1b5e8f7c5ed1","DH","DEATHLY HOLLOWS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DM","DM","DARK MARK","c0e20469-d150-457d-b35e-275ec47db8b1","DM","DARK MARK","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DN","DN","DONATELLO","df9e382c-d1cf-4680-bc05-9d10f2e04b31","DN","DONATELLO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DP","DP","DEADPOOL","a5e1bf0e-637a-4dfa-b876-736fa6c160a9","DP","DEADPOOL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DR","DR","DR. STRANGE","7683e52c-36d8-46a7-8997-60caa7a511d6","DR","DR. STRANGE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DS","DS","DEATH STAR","1744fc41-cbc6-46ab-83f2-17c6c269548c","DS","DEATH STAR","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DT","DT","DISNEY 100TH ANNIVERSARY","9c784c9b-57ec-42b2-9fb1-4abcb84f0bc8","DT","DISNEY 100TH ANNIVERSARY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DV","DV","DARTH VADER","7630257d-e174-49e8-80ba-30bd168c3a50","DV","DARTH VADER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DVN","DVN","DISNEY VILLAINS","5f53411a-0b9a-43fe-a43a-c45e5cfbfcbd","DVN","DISNEY VILLAINS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DY","DY","DISNEY LOGO","048df4ac-fc96-4fe3-974a-46efa6f19793","DY","DISNEY LOGO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/DZ","DZ","DAZED AND CONFUSED","3cd6ee16-8828-49aa-ab13-ca926d156d5c","DZ","DAZED AND CONFUSED","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/E9","E9","EPISODE 9 CHARACTER GROUP","c0b68009-954c-4cee-8f66-b2138ddb8308","E9","EPISODE 9 CHARACTER GROUP","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EBB","EBB","BIG BIRD","8647745e-8ec7-4bf6-9abb-64802f2f7827","EBB","BIG BIRD","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EC","EC","ENCANTO","430998b6-2c43-476e-96c3-57b1ddf1654a","EC","ENCANTO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/ECM","ECM","COOKIE MONSTER","3e9c5940-28e0-4f3d-b58e-9d8edc549671","ECM","COOKIE MONSTER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EF","EF","ELF","0d390b7e-9fdb-4386-8a1b-b5e68ca37ff7","EF","ELF","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EG","EG","EGGHEAD ISLAND ARC","a6859291-e6b7-4f0d-8dfe-5586fd237f11","EG","EGGHEAD ISLAND ARC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EGR","EGR","OSCAR THE GROUCH","9ec18239-3926-4ae3-8838-b3f19d21b967","EGR","OSCAR THE GROUCH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EM","EM","EMPIRE ICON","7a671efa-7bda-4f4b-8b7f-9c78c68912f4","EM","EMPIRE ICON","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EMM","EMM","ELMO","7a770403-7e5d-4063-aff9-1743134e3343","EMM","ELMO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EN","EN","LEONARDO","da9fb30d-20c2-4306-b1e0-9b3441ef66d8","EN","LEONARDO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/ER","ER","ETERNALS","392bfaf3-59a8-43dd-8741-a6e2f5b7e228","ER","ETERNALS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/ES","ES","SESAME STREET","6467088e-535e-4356-af94-a5e942f8063e","ES","SESAME STREET","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/ET","ET","E.T. THE EXTRATERRESTRIAL","bb6b117f-dbf7-4261-9680-84bff7e214bc","ET","E.T. THE EXTRATERRESTRIAL","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/EW","EW","EWOK","5ebbe2f0-05f1-4cbb-be06-3e7cf037095f","EW","EWOK","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/F2","F2","FROZEN 2","2baa138b-bd0f-411a-88ae-f0e7653366d3","F2","FROZEN 2","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FA","FA","FISH-MAN ISLAND ARC","652ac00e-7d0b-4244-bf06-f4ff5c4f5d2d","FA","FISH-MAN ISLAND ARC","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FC","FC","THE OFFICE","a28c4295-29dd-4728-be2c-50a39a0eadfb","FC","THE OFFICE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FD","FD","FIELD OF DREAMS","f98b536b-8227-4c40-96eb-20be20019221","FD","FIELD OF DREAMS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FF","FF","THE FAST AND THE FURIOUS","cc45c29a-9e47-42cf-b0ba-91dbe37bd24d","FF","THE FAST AND THE FURIOUS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FFF","FFF","FANTASTIC FOUR: THE FIRST STEPS MOVIE 25","aed914ed-2d23-496b-88e7-97e7202d5e82","FFF","FANTASTIC FOUR: THE FIRST STEPS MOVIE 25","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FJ","FJ","FREDDY VS JASON","09ea2689-40d5-4a5b-90ee-4b44c5453f69","FJ","FREDDY VS JASON","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FK","FK","FRIDA KAHLO","cb26ec58-0edb-4d45-8c0b-ba283ffb23f8","FK","FRIDA KAHLO","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FM","FM","FROSTY THE SNOW MAN","81d51de1-6ad8-45f2-889f-6b27a10faece","FM","FROSTY THE SNOW MAN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FN","FN","FRIENDS","95c1c2a5-da7b-4e69-b275-bc57e0298396","FN","FRIENDS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FR","FR","1ST ORDER TROOPER","edf0a163-37e5-454b-9c61-9055c0261d01","FR","1ST ORDER TROOPER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FS","FS","THE FLASH","51c0a7eb-64ab-498a-90d0-6d620dbce0c3","FS","THE FLASH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FT","FT","FRIDAY THE 13TH","3577f4c0-e900-45e8-aecc-89d4eac0bd6f","FT","FRIDAY THE 13TH","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FW","FW","FALCON & WINTER SOLDIER","6530fd59-12a6-4e79-b48c-ccbca8adf7f0","FW","FALCON & WINTER SOLDIER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FX","FX","FAST AND FURIOUS X","b62f91c3-d0fb-43f6-97a1-49a41519bb82","FX","FAST AND FURIOUS X","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/FZ","FZ","FROZEN","b3486141-9ed4-40f5-9aec-878f48a1ff16","FZ","FROZEN","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GA","GA","SEGA","30414503-8d60-4bd9-bf40-80378d2f518d","GA","SEGA","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GB","GB","LITTLE GOLDEN BOOKS","79dd7c7b-f654-47f4-8319-8d1d5a594020","GB","LITTLE GOLDEN BOOKS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GD","GD","GABBY'S DOLLHOUSE","dabdc9d7-1556-4d96-abbd-7c6036bc8f2a","GD","GABBY'S DOLLHOUSE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GDL","GDL","GABBY'S DOLLHOUSE LIVE ACTION 2025","dc0c8af7-53cd-4d74-b4a4-6aed3ee80cfc","GDL","GABBY'S DOLLHOUSE LIVE ACTION 2025","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GE","GE","GARFIELD","4526a736-7b50-4e7d-bc30-97edc8764e3d","GE","GARFIELD","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GF","GF","GRYFFINDOR","1b39a5bc-aba2-4ba3-937e-03cb6f84c9bb","GF","GRYFFINDOR","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GG","GG","GUARDIANS OF THE GALAXY","9fb1ed4a-0ad8-44bc-947a-320e5c59035f","GG","GUARDIANS OF THE GALAXY","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GGS","GGS","GILMORE GIRLS","c8d1dd59-7c9a-4a58-ac46-63789df04286","GGS","GILMORE GIRLS","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GH","GH","THE GODFATHER","41ffb828-ede0-4295-aac9-fd31eaedc840","GH","THE GODFATHER","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GM","GM","GAMERVERSE","324c7dff-f984-495b-8c48-500a024757b2","GM","GAMERVERSE","code and normalized name agree","proposed_pending_human_approval"
"property","EDGEHOME/CW001/06/GN","GN","GREEN LANTERN","05017d26-20b7-445b-b747-4233599479c8","GN","GREEN LANTERN","code and normalized name agree","proposed_pending_human_approval"
