observation_key,licensor_resolution,resolved_licensor_id,resolved_licensor_name,normalized_licensor,normalized_observed_value,active_file_count,raw_property_variants,structural_folder_hint,current_global_would_resolve,currently_tagged_at_risk,proposal_eligible,proposal_exclusion_reason
c345beff-5ed3-4f2f-b952-4b6db245c37c|files for wall art hl group 27,resolved,c345beff-5ed3-4f2f-b952-4b6db245c37c,Ford,ford,files for wall art hl group 27,2,"[[""Files for Wall Art HL Group 27"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|americana,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,americana,2,"[[""Americana"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|athletic club,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,athletic club,2,"[[""Athletic Club"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|cherry coke,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,cherry coke,2,"[[""Cherry Coke"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|football fanatic,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,football fanatic,2,"[[""Football Fanatic"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|polar bear line art,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,polar bear line art,2,"[[""Polar Bear Line Art"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|seasonal broadcast fw21 22 highway to anywhere perfect harmony mid,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,seasonal broadcast fw21 22 highway to anywhere perfect harmony mid,2,"[[""SeasonalBroadcast_FW21.22_Highway To Anywhere_PerfectHarmony_Mid"",2]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|sportcore,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,sportcore,2,"[[""Sportcore"",2]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|logos,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,logos,2,"[[""Logos"",2]]",false,false,false,true,
f143c083-2dfd-48b9-ac9b-43d2290a4e4c|2025 ss marvel creative rollout,resolved,f143c083-2dfd-48b9-ac9b-43d2290a4e4c,MARVEL,marvel style guide,2025 ss marvel creative rollout,2,"[[""2025 SS Marvel Creative Rollout"",2]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|[blank],resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,,1,"[["""",1]]",false,false,false,true,
14f2902d-42de-4820-83c5-e4f359a6e0d6|ev star wars episode ii attack of the clones,resolved,14f2902d-42de-4820-83c5-e4f359a6e0d6,STAR WARS,star wars,ev star wars episode ii attack of the clones,1,"[[""EV_Star Wars Episode II - Attack of the Clones"",1]]",false,false,false,true,
154bf54b-6f7d-4999-b0fb-c2828b12b56a|gam cleared editorial,resolved,154bf54b-6f7d-4999-b0fb-c2828b12b56a,NBC,nbc universal,gam cleared editorial,1,"[[""GAM Cleared Editorial"",1]]",false,false,false,true,
a06658c6-7fed-40ac-84e2-7f4802cdd086|[blank],resolved,a06658c6-7fed-40ac-84e2-7f4802cdd086,Miller Coors,miller coors,,1,"[["""",1]]",false,false,false,true,
afff41a6-df31-4a9a-aea5-b919d1daff54|editorial,resolved,afff41a6-df31-4a9a-aea5-b919d1daff54,PEANUTS WORLDWIDE,peanuts,editorial,1,"[[""_Editorial"",1]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|design immersion video please watch,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,design immersion video please watch,1,"[[""DESIGN IMMERSION VIDEO - Please Watch"",1]]",false,false,false,true,
c70e095c-2baf-404e-a2a3-c198a259a3e6|new nostalgia mass,resolved,c70e095c-2baf-404e-a2a3-c198a259a3e6,COCA COLA,coca cola,new nostalgia mass,1,"[[""New Nostalgia Mass"",1]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|apollo 4,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,apollo 4,1,"[[""APOLLO 4"",1]]",false,false,false,true,
dd9d7be2-6f77-4183-8e41-3e57a7a20f8b|style guide pdf,resolved,dd9d7be2-6f77-4183-8e41-3e57a7a20f8b,NASA,nasa,style guide pdf,1,"[[""STYLE GUIDE PDF"",1]]",true,false,false,true,
e90c3124-e66d-404f-b777-0dae9a5ee4f3|[blank],resolved,e90c3124-e66d-404f-b777-0dae9a5ee4f3,AARDMAN ANIMATIONS,aardman animations,,1,"[["""",1]]",false,false,false,true,
f39fe07e-e438-46b2-9e17-fb711358e790|copyright,resolved,f39fe07e-e438-46b2-9e17-fb711358e790,TOEI - ONE PIECE,one piece,copyright,1,"[[""Copyright"",1]]",false,false,false,true,
licensor_unresolved|seafile ignore txt|[blank],licensor_unresolved,,,seafile ignore txt,,1,"[["""",1]]",false,false,false,false,licensor_unresolved
